year,month,title,description,pubDate
2022,12,[경상시론]울산산업문화축제 명칭 재고해야,"사실 '울산산업문화축제'는 기존에 있던 축제였다. 1989년 울산의 기업인과 근로자를 위해 공단가요제를 주 행사로 해 근로자 문학 등 작품공모, 축구 및 테니스 경기 등으로 울산공단문화제를 개최했다. 2005년부터는 지역경제 활성화에 기여한 기업과 종사자를 예우하고자 울산광역시 기업사랑 및 기업지원 등에...",2022-12-01 00:00:00
2022,12,"[경상일보 제20기 독자권익위원회 11월 월례회]""지방소멸 막을 대안 제시...","특히 동구는 주력으로만 잡아 온 조선에 의존하다 보니 조선의 경기는 좋아졌으나, 인건비 상승, 원자잿값 폭등으로 인구감소가 자연스레 이어지는... 재단 운영의 기본 방침이 단기간 성과 위주의 행사, 즉 연예인 주도의 행사만 만들고 지역 예술인은 곁다리로 출연시키는 축제만 늘어나지 않을까 걱정이다....",2022-12-01 00:00:00
2022,12,[분수대] 국가 제창 보이콧,"강팀을 꺾고 고국에 예상치 못한 승리를 안긴 선수들은 ‘국민 영웅’으로 추앙받으며 축제 분위기에 휩싸인다. 사우디아라비아가 아르헨티나를 꺾자, 정부가 경기 다음 날을 공휴일로 선포했고 빈 살만 왕세자는 경기 중 부상당한 선수 이송을 위해 개인 제트기를 제공하며 파격 대우를 한 것이 좋은 예다....",2024-11-30 18:18:34
2022,12,"[메타버스와 산업·경영의 미래 (26)] 메타버스, 스포츠의 패러다임을 바...","<편집자 주> [출처=3rockar] [뉴스투데이=노재범 성균관대 학부대학 초빙교수] 전세계인의 축제, 2022 월드컵이 한창이다. 이번 월드컵에서는 역사상 가장 정확한 심판이 등장했다. 그 주인공은 ‘SAOT(Semi Automated Offside Technology)’라는 최첨단 기술이다. 경기장 내 설치된 12개의 추적 카메라가 선수들의...",2022-12-01 00:00:00
2022,12,"경기문화재단, '경기도 장애인 전문예술 활동지원사업 성과공유회' 성료","성과공유회 연출은 '서울국제댄스페스티벌 인 탱크', '장애를 넘어 소통하는 성남시 꽃춤축제' 등을 총괄했던 최문애 예술감독의 연출로 진행됐다. 경기문화재단 주홍미 대표이사(직무대리)는 인사말을 통해 ""경기도와 경기문화재단이 내딛는 장애예술 지원사업의 첫 발걸음이다. 앞으로도 장애예술을 위해...",2022-12-01 00:00:00
2022,12,"'호날두 노쇼'보다 중요한 건 ""포르투갈전 승리 생각뿐"" 한목소리 [MD카...","3차전에서 포르투갈을 반드시 꺾고, 우루과이-가나 경기 결과에 따라 16강에 올라갈 수 있다. 포르투갈 주장은 호날두다. 호날두는 2019년 7월에 한국... 국민들이 이 축제를 더 즐길 수 있도록 우리가 이겨야 한다. 이 대회가 끝나면 4년을 더 기다려야 한다. 다시 이 무대에 뛸 수 있을까 생각이 든다. 후회 없이...",2022-12-01 00:00:00
2022,12,12월1일 알림,◇ 문화체육관광부와 국립국어원은 30일 새말모임을 통해 경기나 주식이 고점을 찍고 하락 국면에 접어드는 상황을 이르는 ‘피크 아웃’(peak out)을... ◇ 안산문화재단(이사장 이인근 안산시장)은 29일 안산국제거리극축제 예술감독에 윤종연 극단 몸꼴 연출가를 위촉했다. 윤 예술감독은 2023∼24년...,2024-11-30 18:18:34
2022,12,"'축구황제'펠레,심부전으로 병원 후송","지구촌 축구 대축제, 카타르월드컵 열전이 연일 이어지는 가운데 '브라질 축구 레전드' 펠레가 병원에 긴급 후송됐다는 소식이 타전됐다. 브라질 ESPN은... 펠레는 브라질뿐 아니라 세계 축구 역사상 가장 위대한 선수 중 하나로 A매치 92경기에서 77골을 넣으며 브라질 대표팀 최고 득점자 기록을 지키고 있다....",2022-12-01 00:00:00
2022,12,"[BBS 뉴스와 사람들] 스포츠 대기자 최동철 박사 ""벤투 감독의 깜짝 카드...","단일 종목으로 지구촌 최고의 축제인 월드컵에 우리나라는 10회 연속 본선 진출이라는 쾌거를 이뤘습니다. 그리고 꼭 20년 전이죠. 한일 월드컵을 공동... 네 팀씩 8개 조로 나눠주는데, 우리가 H조에 있는데 첫 번째 경기가 지금 말씀하신 대로 24일 우리나라 축구 대표팀 밤 10시에 우루과이와의 첫 번째 경기...",2022-12-01 00:00:00
2023,1,"‘허웅 더비’ 겸 ‘농구영신’ 지배한 정호영…DB, KCC에 안방승",이날은 그간 코로나19 팬데믹으로 중단됐던 농구영신 경기이기도 했다. 3년 만에 돌아온 농구영신의 열기에 팬들은 4100석 전석 매진으로 호응했고 디비는 완벽한 승리로 축제를 완성했다. 디비는 새해 1월2일 리그 1위 안양 케이지시(KGC) 인삼공사전에서 기세를 이어간다. 4연승 흐름이 끊긴 케이씨씨는...,2023-01-01 00:00:00
2023,1,"홍준표 ""굴기의 한 해…유진무퇴 노력 다하겠다"" [신년사]","서울시와 경기도 등 4개 광역단체로 빠르게 전파되었습니다. 또한, 법령상 폐지가능한 위원회의 55%를 통폐합한 시정혁신에 정부를 비롯한 6개 시도가... 특히 대구의 대표 축제들을 통합해 봄·가을에 성대하게 개최하는 등 문화만족(文化滿足) 수준을 높이겠습니다. 올 한해에 높아진 삶의 질을 시민들이 직접...",2023-01-01 00:00:00
2023,1,[신년사] 이장우 대전시장 “3高 현상 등 복합적 경제위기…대전발전 호...,"또, 2026년 세계태양광총회 유치, 2027하계세계대학경기대회는 충청의 힘을 모아 유치함으로써 글로벌 도시 대전의 이정표를 확고히 세웠다. 베이스볼... 그는 “8월 원도심을 중심으로 열리는 ‘대전 0시 축제’는 세계에서 가장 경쟁력 있는 경제 활성화형 축제로 육성, 원도심 활성화의 기폭제로 만들겠고...",2023-01-01 00:00:00
2023,1,"김장호 구미시장 ""구미 혁신의 이정표 세우겠다""","기존의 예상을 뒤엎고 2025 아시아육상경기선수권대회도 유치했습니다. 인구 41만 명의 구미가 528만 명의 중국 샤먼시를 제치고 매머드 국제대회를... 구미의 브랜드 가치를 높여준 라면축제와 푸드 페스티벌 성공에 이어 구미에서 즐거울 락(樂) 상설공연, 캠핑 페스티벌 등 차별화된 문화와 특색 있는 관광...",2023-01-01 00:00:00
2023,1,[2023 신년사] 이범석 시장 “모두가 잘 살고 행복한 청주 만들 것”,"정체된 원도심에는 소나무길 상설 공연과 전시, 골목길 축제와 같은 문화예술의 활력을 불어넣어 놀거리, 즐길 거리 많은 곳으로 시민들의 발걸음이... 지역경제를 뒷받침하는 소상공인과 중소기업은 금리 인상과 경기 불황을 가장 먼저 체감하며 경제적 불확실성에도 가장 취약합니다. 코로나 팬데믹 속에서는...",2023-01-01 00:00:00
2023,1,[신년사] 이장우 대전시장,"하계세계대학경기대회는 충청의 힘을 모아 유치함으로써, 글로벌 도시 대전의 이정표를 확고히 세웠다.""고 성과를 말했다. 그러면서 ""이외에도 베이스볼... 8월 원도심을 중심으로 열리는 대전 0시 축제는 세계에서 가장 경쟁력 있는 경제 활성화형 축제로 육성하여 원도심 활성화의 기폭제로 만들겠다....",2023-01-01 00:00:00
2023,1,"K리그 권오갑 총재 신년사, 'K리그 출범 40주년을 재도약 원년으로'","상승, ▲경기의 재미와 수준 향상, ▲축구저변 확대 등을 2023년의 중점 추진 과제로 제시했다. 아래는 권오갑 총재의 신년사 전문. K리그를 사랑해주시는... 다양한 이벤트를 통해 팬과 선수들, 그리고 K리그 모든 구성원들이 함께 하는 축제가 될 수 있도록 올 시즌을 준비하겠습니다. 둘째, 재정 건전화...",2023-01-01 00:00:00
2023,1,[2023년 신년사] 경기 양평군수 전진선,서부권역은 두물머리와 세미원을 중심으로 경기도 지방 정원인 세미원을 수도권 최초의 국가 정원으로 만들고 교통시설 개선을 통한 교통정체 해소 등... 동부권역은 용문산관광지와 구둔역 거점의 선택과 집중을 통해 스토리텔링을 입힌 용문산관광지 개선과 주민의 의견이 녹아든 산나물 축제를 추진하겠으며...,2023-01-01 00:00:00
2023,1,[2023 신년사] 김산 무안군수,"무엇보다도 오랜 기간 지속되고 있는 코로나19가 종식되고, 얼어붙은 경기가 차츰 회복되어 여러분들의 일상이 보다 넉넉하고 풍요로워지기를... 미식관광으로의 변화된 관광 트렌드에 발맞추기 위한 지역특산물을 활용한 축제를 개최하겠습니다. 오는 1월 14일과 15일 해제 주민다목적센터와 양간다리...",2023-01-01 00:00:00
2023,1,[신년사] 김장호 구미시장,"기존의 예상을 뒤엎고 2025 아시아육상경기선수권대회도 유치했습니다. 인구 41만 명의 구미가 528만 명의 중국 샤먼시를 제치고 매머드 국제대회를... 구미의 브랜드 가치를 높여준 라면축제와 푸드 페스티벌 성공에 이어 구미에서 즐거울 락(樂) 상설공연, 캠핑 페스티벌 등 차별화된 문화와 특색 있는 관광...",2023-01-01 00:00:00
2023,2,외국인은 물론 내국인도 감동할 'K-컬처 관광이벤트 100선',"빵축제(상반기) 경기(9개) : DMZ OPEN Festival(4~11월), 경기인디뮤직페스티벌2023(10월), DMZ RUN(5·10월), 정조대왕 능행차 공동재현/제60회 수원화성문화제(10월), 자라섬재즈페스티벌(10월), 안성맞춤 남사당 바우덕이 축제(10월), 연천구석기축제(5월), 고양 서울모빌리티쇼(3~4월), 부천국제만화축제...",2023-02-01 00:00:00
2023,2,"도약 꿈꾸는 경기관광, '경기관광혁신위원회' 출범","이번 위원회는 당연직인 조원용 공사 사장을 포함 해 기관경영, 홍보마케팅, 축제?이벤트, 회계?법률 등 8개 분야 외부위원 11명을 더해 총 12명의 위원이 위촉됐다. 위원장은 한범수 경기대학교 관광개발학과 교수로 선정됐다. 이들은 30일 경기도인재개발원에 모여 위촉식 진행과 함께 올 해 공사 주요 사업...",2023-02-01 00:00:00
2023,2,"[수요광장] 2023년, 헌법개정 골든타임",2023년 계묘년(癸卯年)은 정치적 축제인 선거가 없는 진공상태로 어느때 보다 선거결과 평가에 조금은 자유로운 한해가 될 것이다. 하지만 정치는 생물과... 현 정부 여당 입장에서도 정치적·경제적 환경이 외부적 요인에 기인한 경기상황임을 국민들도 인지하고 있다는 점에서 정치적 부담이 적은 올해가...,2024-11-30 18:18:36
2023,2,‘한파의 빈부 격차’ 사진 높이 평가… 거리감 있는 기획물 개선 필요,"서울신문의 장점이 기억에 남는 시리즈가 하나씩 있다는 것인데 학폭위가 차별점이 있었고, 서울시교육감과 경기도교육감 인터뷰를 다루면서 학폭... 서울신문이 불가피하게 지방자치단체장 기사를 실을 수밖에 없다면 단순 홍보가 아니라 지역 축제 등의 뉴스거리를 가져다 붙일 수 있지 않을까 한다. 오타도...",2024-11-30 18:18:36
2023,2,[특집] 시 승격 50년 맞는 부천…산업·문화·돌봄 선도도시 되다,"부천국제판타스틱영화제(BIFAN), 부천국제만화축제(BICOF), 부천세계비보이대회(BBIC), 부천국제애니매이션페스티벌(BIAF) 등 그동안 성공적으로 이어오던... [ 경기신문 = 김용권 기자 ] 2023년 시 승격 50주년 기념 엠블럼.(사진=부천시 제공) 부천시를 비롯한 경기도, 온세미 등 3개 기관이 참여한 가운데...",2023-02-01 00:00:00
2023,2,"[기획] ‘용인 문예인(文藝人)을 찾아서’…""문화와 예술의 도시 용인은...","늘 파란 벽으로만 있던 공간에 아름다운 그림이 걸리고 클래식 연주, 국악 연주에 맞춰 작가들의 북콘서트를 무료로 진행했다. 2023년 작가들과 함께 하는 드로잉 축제, 사랑나눔 바자회, 독서캠프 등 모든 행사가 감꽃별 지기 우현옥 작가의 ‘존재 가치’다. [ 경기신문 = ]",2023-02-01 00:00:00
2023,2,빈집을 창업 공간으로… 불가능을 희망으로 바꾼 청년들 [창간34-지방시...,"이 사업을 통해 얻는 결과물은 장편 영화 1편, 매거진 섬 등 책 3권, 마을 축제 개최 등으로 성공리에 마무리됐다. 현재 괜찮아마을(여행)은 후속사업으로... 서울 강남과 경기 판교가 스타트업의 메카였다면 이젠 대전과 부산, 제주, 대구 등 지역을 거점으로 한 스타트업들이 성공을 향해 달리고 있다. 특히...",2024-11-30 18:18:36
2023,2,정월대보름 잔치서 소원 빌어요,"행사에 경기민요, 풍물놀이, 마당춤놀이 공연을 진행하여 행사의 흥을 돋울 계획이다. 구는 안전하고 원활한 행사 진행을 위해 송파경찰서, 송파소방서 등 관계기관과 함께 사전에 지역축제 안전관리계획 심의회를 개최, 행사 당일 주변 안전요원 배치 등을 통해 안전사고 예방에 최선을 다할 예정이다....",2023-02-01 00:00:00
2023,2,"[최연혁 교수의 스웨덴 패러독스] ⑤만연했던 부패 어떻게 청산했나, 스...","부패가 만연된 나라에서는 병원, 경찰서, 동사무소, 축구경기장, 호텔, 시장 등 관계없이 거래를 위해 지불하는 뇌물의 규모, 힘 써줄 내부자의 유무에... 저서로 '우리가 만나야 할 미래' '좋은 국가는 어떻게 만들어지는가' '민주주의의가 왜 좋을까' '알메달렌, 축제의 정치를 만나다' 등이 있다.",2023-02-01 00:00:00
2023,2,[전국 주요 신문 톱뉴스](1일 조간),"일간경기 = 파주시 전 가구에 난방비 20만원 준다 ▲ 중부일보 = 수도권 대학, 지역따라 운명 갈린다 ▲ 현대일보 = ""인천시 특별감사 나서라"" ▲ 강원도민일보 = 나도 마스크도 졸업 축제가 된 마지막 날 ▲ 강원일보 = 영월∼삼척 고속도 '낮은 경제성 평가' 비상 ▲ 경남도민신문 = 경남 농업 재도약·부강한 농촌...",2023-02-01 00:00:00
2023,3,지구촌 생활체육인 전북서 ‘화합의 장’,"1만명 이상의 참가자 및 동반자의 방문이 예상되는 가운데 대회 조직위원회 위원장을 맡은 김관영 전북도지사는 생활체육 경기에 지역축제 및 문화행사를 다양하게 연계할 계획이다. 볼거리, 먹거리, 즐길거리를 풍성하게 제공해 대회 참가자뿐 아니라 국내외 관광객도 함께 즐기는 진정한 축제의 장을...",2024-11-30 18:18:37
2023,3,"'이벤트로 꽉 찬 대팍!' 대구, 4일 홈 개막전 풍성한 이벤트 마련!","우선 경기 당일 중앙광장은 축제의 장으로 변신한다. 축제 분위기로 조성된 중앙광장에는 마스코트 빅토와 리카의 대형 에어바운스 포토존이 중앙에 자리 잡고 있으며, 주요 선수들의 포토월이 곳곳에 마련되어 홈 개막전의 추억을 다양하게 사진과 영상으로 담을 수 있다. 또한, 경기장에 입점된 셀프...",2023-03-01 00:00:00
2023,3,봄꽃 축제 ‘활짝’⋯방방곡곡 상춘객 홀린다,전남 구례군 지리산온천관광단지와 구례산수유마을 일대에서 3월11~19일 산수유꽃축제를 개최한다. 경기 양평군 개군면 개군레포츠공원과 내리·향리·주읍리 일대에선 4월1~2일 ‘양평 산수유 한우축제’를 연다. 전국 최대 규모 벚꽃 축제인 경남 창원 ‘제61회 진해 군항제’도 4년 만에 다시 손님을...,2023-03-01 00:00:00
2023,3,연천군 내년 ‘한국후계농업경영인 전국대회’ 유치전 가세,"연천군은 내년 대회에 경기도 7억원과 연천군 7억원, 중앙연합회 5억원 등 총 19억원이 소요될 것으로 보고 있다. 한농연전국대회는 전국 15만여명의 농민을 회원으로 두고 있는 한농연중앙연합회가 격년제로 개최하는 대형 축제다. 매 행사때 4만~5만여명 규모의 회원과 가족들이 참가하며 행사도 당일 코스가...",2023-03-01 00:00:00
2023,3,지휘자 아담 피셔 14년만에 내한…“모차르트와 함께”,"오는 9일(롯데콘서트홀)과 10일(예술의전당), 11일(경기아트센터)에서다. “동생과 자주 대화하지만, 음악 얘기는 많지 않아요. 구체적인 음악에 대해선... 모차르트의 고향인 잘츠부르크를 대표하는 악단이자 세계적 음악축제인 잘츠부르크 뮤직 페스티벌의 주축이다. 아담 피셔는 이 악단과 자주 공연한다....",2023-03-01 00:00:00
2023,3,[심층] 18개 유네스코 무예 유산 특화 ‘MICE 플랫폼’ 산업 제언,[출처= 유네스코(UNESCO)]□ 오일 레슬링(Kırkpınar oil wrestling festival) [2010·튀르키예]튀르키예가 지난 2010년 유네스코 인류무형문화유산 대표목록으로 등재한 '키르크피나르 오일 레슬링 축제(Kırkpınar oil wrestling festival)'의 오일 레슬링 경기 모습. [출처= 유네스코(UNESCO)...,2023-03-01 00:00:00
2023,3,"대구, 4일 제주 상대로 홈 개막전... 풍성한 이벤트로 팬 맞이한다","우선 경기 당일 중앙광장은 축제의 장으로 변신한다. 축제 분위기로 조성된 중앙광장에는 마스코트 빅토와 리카의 대형 에어바운스 포토존이 중앙에 자리 잡고 있으며, 주요 선수들의 포토월이 곳곳에 마련되어 홈 개막전의 추억을 다양하게 사진과 영상으로 담을 수 있다. 또한, 경기장에 입점된 셀프...",2023-03-01 00:00:00
2023,3,[문화산책] 아리랑과 결혼한 여자,"그녀는 국가중요무형문화재 제57호 경기민요 이수자로, 18세에 최종민 국악 선생의 권유로, 1976년부터 경기민요 명창 이창배 선생에게 경도·서도잡가와... 및 축제를 개최해 아리랑 보존과 전승에 힘을 기울였다.그런 그녀는 올해도 어김없이 대구아리랑 경창대회를 기획하며 연출 계획을 세우고 자신의...",2023-03-01 00:00:00
2023,3,"대팍 4일 킥오프…""팬 사인회 있어요"" 대구 첫 홈경기 이벤트 다양","홈 개막전에서 중앙광장은 축제의 장으로 변한다. 마스코트 빅토와 리카의 대형 에어바운스 포토존이 세워지며, 주요 선수 포토월도 곳곳에 마련돼 홈 개막전의 추억을 사진과 영상으로 담을 수 있게 했다. 경기장에 입점된 셀프 포토 스튜디오인 스냅치즈에선 '대구FC 플레이어 프레임'을 운영해 선수들과...",2023-03-01 00:00:00
2023,3,"경기도, 2023년 우수 지역축제 23개 선정발표","해당 시·군은 지원금을 축제의 핵심 프로그램 운영비나 홍보비 등의 용도로 사용할 수 있다. 경기관광공사에서는 축제 전문가를 투입해 현장 자문과 홍보를 지원하고, 시·군과 축제 관계자를 대상으로 우수사례 공유와 역량 강화 교육을 실시하는 등 지역축제 경쟁력 강화를 돕는다.",2023-03-01 00:00:00
2023,4,"""봄에 취하네"" 4년 만에 노마스크 벚꽃놀이…상춘객 '북적'","경기도에 거주하는 20대 이지현 씨는 ""집 근처 꽃도 예쁘지만 축제 분위기를 느껴보고 싶어서 왔다. 나온 김에 서울구경도 하려 한다""며 SNS에 올릴 사진을 찍었다. 일명 '코로나 학번'인 김현정(22) 씨도 4년 만에 벚꽃놀이를 즐겼다. 친구와 함께 활짝 핀 벚꽃나무 아래서 포즈를 취하던 현정 씨는 ""제가 19학번인데...",2023-04-01 00:00:00
2023,4,"450만, 120만 명 ""꽃보다 사람 많다"" … 축제도 보복 소비","올해 광양 매화축제에 다녀왔다는 박모(57·경기도 고양)씨는 “왜 축제, 축제라고 부르는지 이번에 처음 가보고 체감했다”라며 “코로나19로 꽉 막혔던 체증이 사라졌다”고 말했다. 이렇게 축제도 ‘보복 소비(revenge spending)’를 보인다. 물건에 적용되던, 코로나19로 억눌린 소비 심리가 여행에도...",2024-11-30 18:18:38
2023,4,"김동연, “팔달산 벚꽃 주말 절정”","김 지사는 이날 자신의 페이스북에서 “경기도청 봄꽃축제는 다음 주 7일 금요일부터 9일 일요일까지로 예정돼있지만, 활짝 핀 벚꽃에 맞춰 이번 주말부터 일부 행사를 시작한다”라고 언급했다. 이어 “내일과 모레 양일간 오전 10시부터 ‘문호리 리버마켓’이 열린다. 오후 1시부터 4시 반까지는...",2023-04-01 00:00:00
2023,4,‘경기도 다낭시’는 이제 그만… 베트남 여행 심화편 떠나보시죠,특히 다낭에는 한국 관광객이 많아 ‘경기도 다낭시’라는 우스갯소리가 있을 정도다. 이 익숙한 도시들이 베트남 여행의 기본편이라면 베트남 남부... 음력 4월 22일부터 27일에는 바쭈아 여신을 모시는 축제인 ‘바쭈아쓰 페스티벌’이 사당에서 열린다. 삼산의 다른 기슭에는 동굴 사원 ‘쭈아항’이 있다....,2024-11-30 18:18:38
2023,4,"[사설] 내수 활성화 대책, 우려도 있지만 시의적절한 처방",경기 위축에 대한 공포감이 심해지면서 소비자심리지수는 지난해 5월 이후 올 1월까지 9개월 연속 기준선(100)을 밑돌고 있다. 이달 초 나온 통계청 조사... 또 여름에 열리는 대구치맥페스티벌 등 여러 축제에 대해 정부가 전방위 지원에 나선다. 문화비 및 전통시장 지출에 대한 소득공제율을 10%포인트 한시...,2024-11-30 18:18:38
2023,4,"서울모빌리티쇼 가장 비싼차는?...""만지지 말고 눈으로만"" [FN 모빌리티...","2년 만에 경기 고양 킨텍스에서 개막한 '2023 서울 모빌리티쇼'에선 한국시장을 놓고 경쟁을 펼치고 있는 수입차 메르세데스-벤츠, BMW, 포르쉐 등 독일차 3사가 한국시장을 겨냥한 전략차종 뿐만 아니라 쇼카, 콘셉트카 등을 대거 선보여 눈길을 끈다. 가장 비싼 차는...""루이비통 첫 흑인 디자이너와의...",2023-04-01 00:00:00
2023,4,[세쓸통]전국 '꽁꽁' 1월…전기 사용량 오를 때 '부·울·경'만 줄어,거리에는 봄꽃이 만발하고 코로나19로 움츠렸던 봄꽃 축제 소식도 가득합니다. 대한상공회의소가 최근 발표한 올 2분기 기업경기전망지수(BSI)에서 부울경은 모두 100을 넘겼습니다. 100 이상이면 해당 분기의 경기를 이전 분기보다 긍정적으로 본 기업이 많다는 의미입니다. 길었던 겨울이 끝나고...,2023-04-01 00:00:00
2023,4,의정부 호원 벚꽃축제 8~9일 개최...일부 프로그램 시작,"경기 의정부시는 오는 8~9일 개최되는 '의정부 호원 벚꽃축제'의 일부 프로그램 앞당겨 운영한다고 1일 밝혔다. 기후 영향으로 올해 벚꽃 개화 시기가 빨라지는 등 이번 주말 벚꽃이 만개할 것으로 예상된다. 시는 이에 따라 '의정부 호원 벚꽃축제' 프로그램이었던 주민 휴식 공간 벚꽃카페존, 벚꽃힐링존을 미리...",2023-04-01 00:00:00
2023,4,시민들의 환경 축제 ‘2023년 남양주점프벼룩시장’ 개장,"경기 남양주시는 이달(4월) 8일 삼패한강시민공원에서 남양주점프벼룩시장을 개장한다고 밝혔습니다. 남양주점프벼룩시장은 시민들이 직접 참여해 의류, 잡화, 소형 가전 등 재활용이 가능한 물품들을 판매·교환하는 나눔 장터로 운영 시간은 개장일인 토요일 오전 11시부터 오후 4시까지 입니다.남경화...",2023-04-01 00:00:00
2023,4,‘납부 완료’ 애달픈 고양 캐롯의 봄을 응원하며…[기자수첩-스포츠],"‘회사’의 어수선한 상황은 선수들 경기력에도 영향을 미치지 않을 수 없었다. 어두운 분위기와 주축 선수들의 부상 속출. 그런 상황에서도 선수단은... 포스트시즌이라는 축제를 앞두고 치열한 명승부를 기대하며 분위기를 끌어올려야 할 때, 팬들로 하여금 가슴을 졸이게 하는 일은 더 이상 없어야 한다.",2023-04-01 00:00:00
2023,5,[녹경 빅픽처·K-인더스트리] '한류' 탄 '반도체·디스플레이·이차전지...,"경기도 용인시 등에 반도체 클러스터가 조성된다 반도체의 경우 핵심 추진 내용은 '세계 최대 클러스터와 유기적 생태계로 압축 도약'을 비전으로... 유경숙 세계축제연구소 소장은 ""한류가 세계 트렌드가 되면서 우리나라 기업 제품의 호감도가 높아지고 있다""면서 ""해외에서 잘 나가는 축제를 보면 해당...",2023-05-01 00:00:00
2023,5,"발목 잡힌 김민재의 나폴리, 살레르니타나와 무승부→우승 확정 ‘실패...","다음 경기로 미뤄졌다. 김민재가 이날 선발로 나선 가운데, 나폴리는 4-3-3 포메이션을 가동했다. 로사노, 오시멘, 크바라츠헬리아, 앙귀사, 로보트카, 지엘린스키, 디 로렌조, 김민재, 라흐마니, 올리베라가 선발 출전했고 메렛이 골문을 지켰다. 나폴리 홈구장은 이미 축제 분위기였다. 0-0으로 마친 후...",2023-05-01 00:00:00
2023,5,횡성 회다지소리 민속문화제 성료,"마지막 날에는 무형문화재 교류 공연으로 강릉농악 공연이 농악의 진수를 선보였고 지역문화콘텐츠로 확장하기 위한 시민참가 프로그램으로 사라져가는 전통놀이를 새롭게 구성, 확산하는 ‘제1회 정금 민속놀이 올림픽’본선 경기가 열렸다. 손충호 축제위원장은 “소리를 주제로 한 문화제로 정체성을...",2024-11-30 18:18:39
2023,5,"주광덕 시장, 체육대회 개막식서 ""체육 활동을 통해 화합의 시대 열어""","남양주시는 지난 29일 남양주체육문화센터 실내체육관에서 '제17회 남양주시장기 체육대회 통합 개막식'을 열고, 남양주시 체육 동호인 최고 체육 축제의... 특히, 다양한 종목 경기를 마련하기 위한 노력의 일환으로 올해 당구 종목이 새롭게 추가됐다. 주광덕 남양주시장은 ""'새로운 시작, 다시 뛰는 남양주...",2023-05-01 00:00:00
2023,5,"'김민재 풀타임' 나폴리, 통한의 무승부…세리에A 우승은 다음 기회로","우승 9부 능선을 넘었던 나폴리는 안방서 트로피를 들기 위해 29일로 예정됐던 경기를 라치오의 경기 뒤인 30일로 미루는 등 축제를 위한 만반의 준비를 했으나, 이번 무승부로 다음을 기약하게 됐다. 나폴리는 고 디에고 마라도나가 활약했던 1989-90시즌 이후 33년 만에 통산 3번째 우승을 눈앞에 두고 있다....",2023-05-01 00:00:00
2023,5,"2023생활체육대축전 폐막, ""내년엔 '꿈의 도시' 울산서 만나요""",합기도 남자 일반부 대련경기 헤비급에 출전한 서진영도 박재성(경기)을 꺾고 1위를 달성했다. 한편 차기 개최지인 울산시는 지난 28일 구미시민운동장에서 열린 개회식에서 첫 번째로 입장해 '시민이 행복한 꿈의 도시 울산'과 35년 만에 부활한 울산공업축제의 성공 개최를 홍보했다. 또 지난 30일 열린...,2023-05-01 00:00:00
2023,5,"나폴리, 살레르니타나와 1-1 무승부…'33년 만의 우승 확정' 다음 경기로...",김민재 소속팀 나폴리가 지난 1990년 이후 33년 만의 이탈리아 세리에A 우승 확정을 다음 경기로 미루게 됐다. 루치아노 스팔레티 감독이 이끄는 나폴리는... 6만 관중은 물론 홈구장 주위에 몰려있던 수만명 팬들의 함성까지 뒤엉키며 축제 분위기가 연출됐다. 이후 자신감을 찾은 나폴리는 후반 36분...,2023-05-01 00:00:00
2023,5,"김민재의 나폴리, 세리에A 우승 확정 불발…하위권 팀과 무승부","자코모 라스파도리의 코너킥을 마티아스 올리베라가 머리로 받아 넣어 경기장을 축제 분위기로 만들었다. 경기장 밖에서도 연막탄이 터지는 등 이미 우승 축하 분위기가 시작됐다. 하지만 나폴리가 우승 세리머니의 꿈을 부풀리던 후반 39분, 살레르니타나가 찬물을 끼얹었다. 불라예 디아가 오른쪽 측면을...",2023-05-01 00:00:00
2023,5,하프 스페이스를 공략하는 CB이 있다? 김민재의 미쳐버린 공격 본능,"하지만 살레르니타나는 축제의 희생양이 되길 거부했다. 후반 39분 디아가 좌측에서 직접 중앙으로 공을 몰고 전진한 뒤 강력한 왼발 슈팅으로 골망을 흔들었다. 결국 경기는 1-1로 마무리됐다. 이날 풀타임을 소화했던 김민재는 볼 터치 106회, 패스 성공률 96%, 클리어 1회, 가로채기 2회, 태클 1회, 경합 1회...",2023-05-01 00:00:00
2023,5,'오늘 우승하는 줄' 눈물 흘린 아나운서… 나폴리의 머쓱해진 '역대급 ...,"하지만 당장 우승할 줄 알았던 사람들의 성급한 감동은 확정이 다음 경기로 미뤄진 뒤 조금 머쓱해졌다. 30일(한국시간) 이탈리아 나폴리의 스타디오... 우승은 조금 미뤄졌지만, 나폴리 시민들의 축제는 어차피 시즌 마지막 날까지 이어질 예정이기 때문에 별 상관은 없다. 나폴리 시와 경찰 당국은 각종 사고...",2023-05-01 00:00:00
2023,6,20년 만에 강릉서 개최되는 강원도민체전…지역 경제 활성화 기대,제58회 강원도민체육대회(이하 도민체전)가 20년 만에 강릉에서 개최되며 지역 상경기 활성화가 기대된다. 도민체전은 오는 3일 개회식을 갖고 5일간의... 김홍규 강릉시장은 “산불 피해에 많은 도움을 주고 계시는 강원도민들을 모시고 화합하고 즐길 수 있는 성대한 축제의 장으로 만들겠다”며 “이번...,2024-11-30 18:18:40
